file_name,row_label,label,native_value,migrant_value
Matthias_DE_v5_Claude_DE_befuellt_neue_vorlage.xlsx,l,life expectancy,80.88281075353711,80.80483966952691
Matthias_DK.xlsx,pt,populations,83.22099879464346,16.779001205356543
Matthias_DK.xlsx,bt,births,18250.953885714443,26460.42000039511
Matthias_DK.xlsx,fc,fertility (calculated),1.72059608394591,1.31040399849859
Matthias_DK.xlsx,dt,deaths,1.0827663140788346,0.3846507668457345
Matthias_DK.xlsx,mt,migrations,0.3762019731713626,5.942696402501988
Matthias_DK.xlsx,et,emigrations,0.2695367316859063,4.389734885800308
Matthias_DK.xlsx,l,life expectancy,82.1113555168372,82.102392793135
Matthias_NL.xlsx,pt,populations,83.23181405126473,16.768185948735265
Matthias_NL.xlsx,bt,births,14936.986710069603,34665.351853706525
Matthias_NL.xlsx,f,fertility (official),1.42,1.42
Matthias_NL.xlsx,fc,fertility (calculated),1.841707978486775,0.3263050545827139
Matthias_NL.xlsx,dt,deaths,0.9901298579245429,0.7754888379617237
Matthias_NL.xlsx,mt,migrations,0.28272773392001027,5.905030181884528
Matthias_NL.xlsx,et,emigrations,0.3124553255476241,2.202639692020509
Matthias_NL.xlsx,l,life expectancy,82.0997677910607,82.14146618121822
Matthias_NO.xlsx,pt,populations,78.22017272630345,21.779827273696558
Matthias_NO.xlsx,fc,fertility (calculated),1.76193211763466,1.42661823481684
Matthias_NO.xlsx,dt,deaths,0.9077345263623704,0.28888518124447676
Matthias_NO.xlsx,mt,migrations,0.15538323062446358,4.382615421519241
Matthias_NO.xlsx,et,emigrations,0.19138699457171923,1.7640608401501912
Matthias_NO.xlsx,l,life expectancy,83.2230927296842,83.1934321716526
Matthias_SE.xlsx,pt,populations,72.30786899268837,27.692131007311627
Matthias_SE.xlsx,fc,fertility (calculated),1.68990369343481,1.3229863835443
Matthias_SE.xlsx,dt,deaths,1.024049211220151,0.46508358498871266
Matthias_SE.xlsx,mt,migrations,0.23501871120739903,3.3920310802850615
Matthias_SE.xlsx,et,emigrations,0.3466065675568606,0.9667371489082063
Matthias_SE.xlsx,l,life expectancy,84.0262964210464,84.0290027477859
